id,source,license,lang,class_label,path,bytes,chars,has_codefence,exec_ctx,has_net_api,has_js_attr,num_calls,min_distance_to_call,contains_sql_tokens,contains_base64_like,contains_urlscheme,hash_tlsh,simhash64,duplicate_group,excluded_topics,created_at_utc
wikipedia_en_59095737,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_59095737.txt,309,309,0,0,0,0,0,-1,0,0,0,,6121b0fc5c7f7f8a,,,2025-11-01T20:56:50Z
wikipedia_en_21029307,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_21029307.txt,1274,1256,0,0,0,0,1,-1,0,0,0,,95d40e5518d0b965,,,2025-11-01T20:56:54Z
wikipedia_en_65876453,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_65876453.txt,718,718,0,0,0,0,0,-1,0,1,0,,30f96d9e039bf514,,,2025-11-01T20:57:09Z
wikipedia_en_52791241,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_52791241.txt,333,333,0,0,0,0,0,-1,0,0,0,,78162ffc5103cd25,,,2025-11-01T20:57:13Z
wikipedia_en_60207691,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_60207691.txt,497,497,0,0,0,0,0,-1,0,0,0,,59c39c0bd0fdb60c,,,2025-11-01T20:57:17Z
wikipedia_en_3307859,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_3307859.txt,1124,1124,0,0,0,0,1,-1,0,0,0,,73e39081d5dda036,,,2025-11-01T20:57:32Z
wikipedia_en_16254019,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_16254019.txt,3613,3613,0,0,0,0,0,-1,1,0,0,,6cd492a1b89326e5,,,2025-11-01T20:57:35Z
wikipedia_en_9321425,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_9321425.txt,935,931,0,0,0,0,1,-1,0,0,0,,2781eec46725bb03,,,2025-11-01T20:57:39Z
wikipedia_en_39367026,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_39367026.txt,895,895,0,0,0,0,0,-1,0,0,0,,42c944de6fa1145a,,,2025-11-01T20:57:43Z
wikipedia_en_77712644,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_77712644.txt,369,369,0,0,0,0,0,-1,0,0,0,,ecb9f16bcc08cbb8,,,2025-11-01T20:58:06Z
wikipedia_en_52049952,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_52049952.txt,665,665,0,0,0,0,0,-1,0,0,0,,fe46ab749af53cb5,,,2025-11-01T20:58:17Z
wikipedia_en_41647989,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_41647989.txt,602,602,0,0,0,0,0,-1,0,0,0,,6c917f98f610bfca,,,2025-11-01T20:58:28Z
wikipedia_en_78769425,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_78769425.txt,1687,1685,0,0,0,0,1,-1,0,0,0,,d30755d99587b37b,,,2025-11-01T20:58:40Z
wikipedia_en_5167423,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_5167423.txt,756,756,0,0,0,0,0,-1,1,0,0,,ab84f4bede602572,,,2025-11-01T20:59:21Z
wikipedia_en_57312238,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_57312238.txt,398,396,0,0,0,0,0,-1,0,0,0,,4d6b99e59ced9230,,,2025-11-01T20:59:40Z
wikipedia_en_20036222,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_20036222.txt,316,316,0,0,0,0,0,-1,0,0,0,,c3a9127bb1f98758,,,2025-11-01T20:59:44Z
wikipedia_en_34270454,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_34270454.txt,589,587,0,0,0,0,0,-1,0,0,0,,532a2e3604616af4,,,2025-11-01T20:59:48Z
wikipedia_en_79546105,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_79546105.txt,688,656,0,0,0,0,0,-1,0,1,0,,fbe3b6fe9082453e,,,2025-11-01T21:00:22Z
wikipedia_en_76525290,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_76525290.txt,401,388,0,0,1,0,1,-1,0,1,1,,3a8d08c90fc7a7af,,,2025-11-01T21:00:48Z
wikipedia_en_44645392,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_44645392.txt,411,411,0,0,0,0,0,-1,0,0,0,,f665f4f4536f5163,,,2025-11-01T21:00:59Z
wikipedia_en_32465094,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_32465094.txt,734,734,0,0,0,0,0,-1,0,0,0,,8f7e5e536e372c16,,,2025-11-01T21:01:14Z
wikipedia_en_63744090,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_63744090.txt,1255,1227,0,0,0,0,1,-1,0,0,0,,2a6edbe495d5e21e,,,2025-11-01T21:01:44Z
wikipedia_en_47606008,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_47606008.txt,446,446,0,0,0,0,1,-1,0,0,0,,a530c5ad1b5596d3,,,2025-11-01T21:01:48Z
wikipedia_en_18995910,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_18995910.txt,962,962,0,0,0,0,0,-1,0,0,0,,7d7d749063549747,,,2025-11-01T21:01:52Z
wikipedia_en_23714111,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_23714111.txt,568,566,0,0,0,0,1,-1,0,0,0,,3294ff4d9f7ed357,,,2025-11-01T21:02:03Z
wikipedia_en_58349697,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_58349697.txt,1096,1096,0,0,0,0,0,-1,0,0,0,,2f5e07cd3b31e1c6,,,2025-11-01T21:02:07Z
wikipedia_en_63935042,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_63935042.txt,522,521,0,0,0,0,1,-1,0,0,0,,3b66b61415cd4219,,,2025-11-01T21:02:19Z
wikipedia_en_59921918,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_59921918.txt,953,947,0,0,0,0,0,-1,0,0,0,,61edb285fa488287,,,2025-11-01T21:02:41Z
wikipedia_en_27312521,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_27312521.txt,2878,2876,0,0,0,0,1,118,0,0,0,,bccdf665eedaca60,,,2025-11-01T21:02:56Z
wikipedia_en_8750157,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_8750157.txt,439,439,0,0,0,0,1,-1,0,0,0,,044e62b3fd85c0b0,,,2025-11-01T21:03:07Z
wikipedia_en_497676,wikipedia,CC-BY-SA 4.0,other,pure_doc,samples/pure_doc/wikipedia_en_497676.txt,691,691,0,0,0,0,1,-1,0,0,0,,3fa75ff65f46f197,,,2025-11-01T21:03:26Z
wikipedia_en_39305181,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_39305181.txt,7802,7801,0,0,0,0,1,5185,0,0,0,,b084400bd6078e4a,,,2025-11-01T21:03:52Z
wikipedia_en_23479624,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_23479624.txt,2546,2546,0,0,0,0,1,565,0,0,0,,ab7aa81ed97af8e5,,,2025-11-01T21:04:08Z
wikipedia_en_64643419,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_64643419.txt,351,349,0,0,1,0,0,-1,0,1,1,,b38a43d55cfe1a6f,,,2025-11-01T21:04:11Z
wikipedia_en_53031878,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_53031878.txt,405,405,0,0,0,0,0,-1,0,0,0,,c87e6fc76714184d,,,2025-11-01T21:04:27Z
wikipedia_en_29292328,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_29292328.txt,609,609,0,0,0,0,0,-1,0,0,0,,4eb482af0f67a83b,,,2025-11-01T21:04:34Z
wikipedia_en_44275158,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_44275158.txt,511,510,0,0,0,0,1,-1,0,0,0,,f8fe20981911459b,,,2025-11-01T21:04:42Z
wikipedia_en_18150307,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_18150307.txt,1823,1819,0,0,0,0,1,-1,0,0,0,,57d46d6ba299df1f,,,2025-11-01T21:04:57Z
wikipedia_en_5770903,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_5770903.txt,863,863,0,0,0,0,0,-1,0,0,0,,f03a9d016601d731,,,2025-11-01T21:05:01Z
wikipedia_en_13714017,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_13714017.txt,608,608,0,0,0,0,1,-1,0,0,0,,feb0c90ab46ee96e,,,2025-11-01T21:05:13Z
wikipedia_en_32973011,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_32973011.txt,490,490,0,0,1,0,0,-1,0,1,1,,dcc3f50c37687cb0,,,2025-11-01T21:05:43Z
wikipedia_en_48495536,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_48495536.txt,1343,1341,0,0,0,0,1,-1,0,0,0,,6a4d94571243c4fa,,,2025-11-01T21:05:58Z
wikipedia_en_42157476,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_42157476.txt,553,550,0,0,0,0,0,-1,0,0,0,,95d01837d8af9c6d,,,2025-11-01T21:06:06Z
wikipedia_en_47496617,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_47496617.txt,430,430,0,0,0,0,1,-1,0,0,0,,ca154693d4e2db1e,,,2025-11-01T21:06:14Z
wikipedia_en_53137173,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_53137173.txt,466,464,0,0,0,0,1,-1,0,0,0,,4d5cc6b984afe0c2,,,2025-11-01T21:06:48Z
wikipedia_en_6763180,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_6763180.txt,1473,1473,0,0,0,0,0,-1,0,0,0,,1173bf170a4cbe6d,,,2025-11-01T21:06:52Z
wikipedia_en_78882301,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_78882301.txt,1293,1293,0,0,0,0,0,-1,0,1,0,,75437722a82f71ac,,,2025-11-01T21:06:56Z
wikipedia_en_39220974,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_39220974.txt,385,378,0,0,0,0,1,-1,0,0,0,,41b55b8a181b558f,,,2025-11-01T21:07:00Z
wikipedia_en_4255637,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_4255637.txt,4185,4181,0,0,0,0,0,-1,0,0,0,,fba8e2806f0f02e1,,,2025-11-01T21:07:19Z
wikipedia_en_32568176,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_32568176.txt,1473,1471,0,0,0,0,0,-1,0,0,0,,06fc089153dd1910,,,2025-11-01T21:07:42Z
wikipedia_en_77871917,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_77871917.txt,3586,3584,0,0,0,0,1,-1,0,1,0,,855864c76470c284,,,2025-11-01T21:07:49Z
wikipedia_en_26187916,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_26187916.txt,1868,1866,0,0,1,0,1,-1,0,1,1,,5c493bbf233d7e05,,,2025-11-01T21:08:00Z
wikipedia_en_16507896,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_16507896.txt,863,863,0,0,0,0,1,-1,0,0,0,,f75471fbe6aa85cb,,,2025-11-01T21:08:09Z
wikipedia_en_76181399,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_76181399.txt,380,380,0,0,0,0,0,-1,0,0,0,,ec2aa2ae1d693646,,,2025-11-01T21:08:16Z
wikipedia_en_4287879,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_4287879.txt,1386,1371,0,0,0,0,0,-1,0,0,0,,6ece1a8aaa5aedd0,,,2025-11-01T21:08:20Z
wikipedia_en_42563423,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_42563423.txt,1953,1953,0,0,0,0,0,-1,0,0,0,,b658030987ff1076,,,2025-11-01T21:08:24Z
wikipedia_en_26452023,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_26452023.txt,721,721,0,0,0,0,0,-1,0,0,0,,941043cf65597308,,,2025-11-01T21:08:46Z
wikipedia_en_41657984,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_41657984.txt,366,366,0,0,0,0,0,-1,0,0,0,,ee434046ac16e24d,,,2025-11-01T21:09:13Z
wikipedia_en_7091662,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_7091662.txt,735,735,0,0,0,0,0,-1,0,0,0,,20e3bcdef457f948,,,2025-11-01T21:09:16Z
wikipedia_en_76698371,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_76698371.txt,711,711,0,0,0,0,1,-1,0,1,0,,e992305c4bf7e060,,,2025-11-01T21:09:31Z
wikipedia_en_14980471,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_14980471.txt,370,370,0,0,0,0,1,-1,0,0,0,,3c6552923c1d2f61,,,2025-11-01T21:09:39Z
wikipedia_en_32327841,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_32327841.txt,3971,3971,0,0,0,0,1,-1,1,0,0,,cb3ad4ff5cd7e815,,,2025-11-01T21:09:50Z
wikipedia_en_54458001,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_54458001.txt,1120,1118,0,0,0,0,1,-1,0,0,0,,52463784a7e21238,,,2025-11-01T21:10:02Z
wikipedia_en_18317424,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_18317424.txt,2290,2286,0,0,0,0,1,1022,0,0,0,,08b19899052f0303,,,2025-11-01T21:10:05Z
wikipedia_en_45670555,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_45670555.txt,2791,2791,0,0,0,0,0,-1,0,0,0,,5756b1999440337d,,,2025-11-01T21:10:39Z
wikipedia_en_1414863,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_1414863.txt,1975,1973,0,0,0,0,0,-1,0,0,0,,c111c149b25a8eb0,,,2025-11-01T21:11:06Z
wikipedia_en_41443071,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_41443071.txt,1595,1591,0,0,0,0,1,-1,0,0,0,,3b4091f4acc3ef63,,,2025-11-01T21:11:21Z
wikipedia_en_49142422,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_49142422.txt,648,646,0,0,0,0,1,-1,0,0,0,,ceb7c4d2bab2d71c,,,2025-11-01T21:11:36Z
wikipedia_en_3649644,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_3649644.txt,1253,1253,0,0,0,0,1,-1,0,0,0,,2046ce35182ba6c6,,,2025-11-01T21:11:39Z
wikipedia_en_6875919,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_6875919.txt,783,781,0,0,0,0,1,-1,0,0,0,,e59a392f03a38841,,,2025-11-01T21:11:43Z
wikipedia_en_6524178,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_6524178.txt,3089,3089,0,0,0,0,1,-1,0,0,0,,be672a585a0a39d3,,,2025-11-01T21:12:21Z
wikipedia_en_57307826,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_57307826.txt,390,390,0,0,0,0,1,-1,0,0,0,,eeeeb946fcbb66cc,,,2025-11-01T21:12:28Z
wikipedia_en_50328189,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_50328189.txt,1584,1582,0,0,0,0,0,-1,0,0,0,,cb22d82cb61b89cc,,,2025-11-01T21:12:36Z
wikipedia_en_36351350,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_36351350.txt,1112,1108,0,0,0,0,1,-1,1,0,0,,53fce098f5f14fe9,,,2025-11-01T21:12:43Z
wikipedia_en_46779644,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_46779644.txt,758,758,0,0,0,0,0,-1,0,0,0,,96b644c25c1be963,,,2025-11-01T21:12:58Z
wikipedia_en_30666115,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_30666115.txt,650,648,0,0,0,0,1,-1,0,0,0,,9bd999f8b1bf4811,,,2025-11-01T21:13:13Z
wikipedia_en_40758640,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_40758640.txt,743,739,0,0,0,0,0,-1,0,1,0,,02506777d437bab8,,,2025-11-01T21:13:17Z
wikipedia_en_26725257,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_26725257.txt,1524,1520,0,0,0,0,0,-1,0,0,0,,0b76a5d352c5ce65,,,2025-11-01T21:13:33Z
wikipedia_en_11431644,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_11431644.txt,1124,1122,0,0,0,0,1,225,0,0,0,,db0fb4c5d108c8fe,,,2025-11-01T21:13:36Z
wikipedia_en_16860322,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_16860322.txt,1183,1177,0,0,0,0,1,-1,0,0,0,,ebe1d0ad69ed0e59,,,2025-11-01T21:13:52Z
wikipedia_en_7968105,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_7968105.txt,2489,2488,0,0,0,0,1,-1,0,0,0,,a19f7ebdb9e9e1c4,,,2025-11-01T21:13:55Z
wikipedia_en_69339861,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_69339861.txt,302,302,0,0,0,0,0,-1,0,0,0,,6842773701db541a,,,2025-11-01T21:14:03Z
wikipedia_en_27273045,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_27273045.txt,2242,2242,0,0,0,0,0,-1,1,0,0,,b74f21f205a73862,,,2025-11-01T21:14:07Z
wikipedia_en_21954681,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_21954681.txt,3257,3255,0,0,0,0,1,1969,0,1,0,,0c50185b5bb28496,,,2025-11-01T21:14:22Z
wikipedia_en_64767148,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_64767148.txt,1055,1045,0,0,0,0,1,-1,0,0,0,,e56b564a96327178,,,2025-11-01T21:14:26Z
wikipedia_en_10875290,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_10875290.txt,399,399,0,0,0,0,0,-1,0,0,0,,cf157e48abf88edf,,,2025-11-01T21:14:29Z
wikipedia_en_41632412,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_41632412.txt,374,369,0,0,0,0,1,-1,0,0,0,,3c8d479b7aa517b2,,,2025-11-01T21:14:37Z
wikipedia_en_60500657,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_60500657.txt,1940,1926,0,0,0,0,0,-1,0,0,0,,130fbd63a9e52d58,,,2025-11-01T21:14:48Z
wikipedia_en_17540315,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_17540315.txt,1854,1846,0,0,0,0,1,-1,0,0,0,,f2d546ce188d4481,,,2025-11-01T21:14:52Z
wikipedia_en_57069662,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_57069662.txt,1800,1798,0,0,0,0,1,-1,0,0,0,,14f83a53124e751e,,,2025-11-01T21:15:03Z
wikipedia_en_35655715,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_35655715.txt,379,377,0,0,0,0,1,-1,0,0,0,,736dbd0025cf4c36,,,2025-11-01T21:15:07Z
wikipedia_en_11380440,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_11380440.txt,502,502,0,0,0,0,1,-1,0,0,0,,b274e8a2d2edfa9b,,,2025-11-01T21:15:10Z
wikipedia_en_50468971,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_50468971.txt,1059,1059,0,0,0,0,1,-1,0,0,0,,1690f75ff1ac4906,,,2025-11-01T21:15:14Z
wikipedia_en_57315315,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_57315315.txt,1485,1464,0,0,0,0,1,-1,0,0,0,,874e5b23e0ccc42a,,,2025-11-01T21:15:26Z
wikipedia_en_36237469,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_36237469.txt,447,445,0,0,0,0,0,-1,0,0,0,,5593578a1a3f8172,,,2025-11-01T21:15:37Z
wikipedia_en_14038056,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_14038056.txt,982,982,0,0,0,0,0,-1,0,0,0,,5f8557a2ac55fdf9,,,2025-11-01T21:15:56Z
wikipedia_en_76682944,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_76682944.txt,816,814,0,0,0,0,1,-1,0,0,0,,a3c97d5e5b3e42a8,,,2025-11-01T21:16:04Z
wikipedia_en_56636059,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_56636059.txt,1361,1357,0,0,0,0,0,-1,1,0,0,,df021c4c29834ea3,,,2025-11-01T21:16:08Z
wikipedia_en_43268020,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_43268020.txt,350,350,0,0,0,0,0,-1,0,0,0,,c9bcb2337e907477,,,2025-11-01T21:16:16Z
wikipedia_en_41193546,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_41193546.txt,575,570,0,0,0,0,1,-1,0,0,0,,67ff4de0f3772918,,,2025-11-01T21:17:01Z
wikipedia_en_63586255,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_63586255.txt,528,526,0,0,0,0,1,-1,0,0,0,,2081db15c66fbfe0,,,2025-11-01T21:17:05Z
wikipedia_en_52498197,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_52498197.txt,660,660,0,0,0,0,0,-1,0,0,0,,71bf8a1bc0c91da3,,,2025-11-01T21:17:37Z
wikipedia_en_47813910,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_47813910.txt,376,362,0,0,0,0,1,-1,0,0,0,,84b25bd46e491028,,,2025-11-01T21:17:41Z
wikipedia_en_29315161,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_29315161.txt,691,690,0,0,0,0,0,-1,0,0,0,,2a05d628ba57fa80,,,2025-11-01T21:17:44Z
wikipedia_en_60650413,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_60650413.txt,1413,1411,0,0,0,0,1,-1,0,0,0,,95c5ebf257ae7749,,,2025-11-01T21:18:07Z
wikipedia_en_48252308,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_48252308.txt,672,669,0,0,0,0,0,-1,0,0,0,,a2eafe1b905f295b,,,2025-11-01T21:18:14Z
wikipedia_en_18031857,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_18031857.txt,671,671,0,0,0,0,1,36,0,0,0,,aede0d25cf61469a,,,2025-11-01T21:18:18Z
wikipedia_en_34911137,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_34911137.txt,610,610,0,0,0,0,1,287,0,1,0,,19eb6c4a64a5b57f,,,2025-11-01T21:18:22Z
wikipedia_en_74040508,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_74040508.txt,400,400,0,0,0,0,0,-1,0,0,0,,2cfb01027c8d8709,,,2025-11-01T21:18:30Z
wikipedia_en_860827,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_860827.txt,1015,1002,0,0,0,0,1,-1,1,0,0,,f6fe583c156842b5,,,2025-11-01T21:18:38Z
wikipedia_en_38587377,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_38587377.txt,514,508,0,0,0,0,1,-1,0,0,0,,d7c8239ea68360ab,,,2025-11-01T21:18:42Z
wikipedia_en_44904376,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_44904376.txt,2800,2800,0,0,0,0,1,-1,0,0,0,,9b506bde59359524,,,2025-11-01T21:19:20Z
wikipedia_en_68264784,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_68264784.txt,1510,1510,0,0,0,0,0,-1,0,0,0,,da3bba7f6b17fd0e,,,2025-11-01T21:19:24Z
wikipedia_en_59801317,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_59801317.txt,1069,1069,0,0,0,0,0,-1,0,0,0,,d057475fd3daa5b9,,,2025-11-01T21:19:39Z
wikipedia_en_38659889,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_38659889.txt,916,900,0,0,0,0,1,-1,0,0,0,,6ba340bc9d5adc97,,,2025-11-01T21:19:43Z
wikipedia_en_2376342,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_2376342.txt,940,934,0,0,0,0,0,-1,0,0,0,,d3749dee6c76576f,,,2025-11-01T21:19:46Z
wikipedia_en_1566591,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_1566591.txt,382,382,0,0,0,0,0,-1,0,0,0,,f9722a90aba17797,,,2025-11-01T21:20:02Z
wikipedia_en_29260577,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_29260577.txt,423,421,0,0,0,0,1,-1,0,0,0,,82c0ae1135b9b274,,,2025-11-01T21:20:05Z
wikipedia_en_36749578,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_36749578.txt,497,491,0,0,0,0,0,-1,0,0,0,,abd852e901753fb0,,,2025-11-01T21:20:09Z
